ambito,region,provincia,distrito,total_actas,actas_contabilizadas,pct_actas,fuente_proporcion,votos_AHORA NACIÓN - AN,votos_ALIANZA ELECTORAL VENCEREMOS,votos_ALIANZA PARA EL PROGRESO,votos_AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,votos_FE EN EL PERÚ,votos_FUERZA POPULAR,votos_FUERZA Y LIBERTAD,votos_JUNTOS POR EL PERÚ,votos_LIBERTAD POPULAR,votos_PARTIDO APRISTA PERUANO,votos_PARTIDO CÍVICO OBRAS,votos_PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,votos_PARTIDO DEL BUEN GOBIERNO,votos_PARTIDO DEMOCRATICO FEDERAL,votos_PARTIDO DEMOCRÁTICO SOMOS PERÚ,votos_PARTIDO DEMÓCRATA UNIDO PERÚ,votos_PARTIDO DEMÓCRATA VERDE,votos_PARTIDO FRENTE DE LA ESPERANZA 2021,votos_PARTIDO MORADO,votos_PARTIDO PATRIÓTICO DEL PERÚ,votos_PARTIDO PAÍS PARA TODOS,votos_PARTIDO POLÍTICO COOPERACIÓN POPULAR,votos_PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,votos_PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,votos_PARTIDO POLÍTICO PERÚ ACCIÓN,votos_PARTIDO POLÍTICO PERÚ PRIMERO,votos_PARTIDO POLÍTICO PRIN,votos_PARTIDO SICREO,votos_PERÚ MODERNO,votos_PODEMOS PERÚ,"votos_PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",votos_PROGRESEMOS,votos_RENOVACIÓN POPULAR,votos_SALVEMOS AL PERÚ,votos_UN CAMINO DIFERENTE,votos_UNIDAD NACIONAL,votos_VOTOS EN BLANCO,votos_VOTOS NULOS
PERÚ,AYACUCHO,PÁUCAR DEL SARA SARA,MARCABAMBA,2,2,100.0,distrito,45.0,3.0,1.0,0.0,0.0,21.0,0.0,62.0,1.0,4.0,27.0,0.0,18.0,0.0,2.0,3.0,3.0,2.0,2.0,1.0,5.0,3.0,5.0,1.0,0.0,1.0,2.0,3.0,0.0,3.0,2.0,0.0,16.0,1.0,0.0,1.0,68.0,13.0
PERÚ,AYACUCHO,PÁUCAR DEL SARA SARA,OYOLO,4,4,100.0,distrito,28.0,1.0,3.0,1.0,4.0,15.0,1.0,211.0,1.0,0.0,71.0,1.0,8.0,0.0,3.0,11.0,7.0,5.0,0.0,4.0,6.0,3.0,0.0,4.0,4.0,0.0,1.0,3.0,0.0,8.0,1.0,1.0,11.0,0.0,1.0,0.0,83.0,15.0
PERÚ,AYACUCHO,PÁUCAR DEL SARA SARA,PARARCA,2,2,100.0,distrito,13.0,6.0,4.0,0.0,0.0,18.0,0.0,59.0,1.0,1.0,24.0,0.0,25.0,1.0,2.0,3.0,2.0,2.0,0.0,2.0,5.0,2.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,11.0,0.0,1.0,0.0,44.0,16.0
PERÚ,AYACUCHO,PÁUCAR DEL SARA SARA,PAUSA,8,8,100.0,distrito,211.0,25.0,2.0,0.0,2.0,163.0,3.0,261.0,3.0,5.0,171.0,0.0,123.0,1.0,7.0,20.0,10.0,18.0,4.0,5.0,35.0,5.0,2.0,15.0,2.0,6.0,0.0,20.0,1.0,12.0,13.0,6.0,27.0,1.0,1.0,0.0,234.0,56.0
PERÚ,AYACUCHO,PÁUCAR DEL SARA SARA,SAN JAVIER DE ALPABAMBA,3,3,100.0,distrito,25.0,4.0,2.0,0.0,1.0,37.0,1.0,52.0,1.0,0.0,30.0,0.0,9.0,2.0,5.0,0.0,4.0,10.0,1.0,3.0,3.0,7.0,1.0,4.0,0.0,2.0,0.0,1.0,0.0,9.0,4.0,1.0,9.0,0.0,0.0,0.0,56.0,23.0
PERÚ,AYACUCHO,PÁUCAR DEL SARA SARA,SAN JOSÉ DE USHUA,1,1,100.0,distrito,13.0,0.0,0.0,1.0,0.0,18.0,0.0,19.0,0.0,0.0,11.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0
PERÚ,AYACUCHO,PÁUCAR DEL SARA SARA,SARA SARA,2,2,100.0,distrito,21.0,2.0,0.0,0.0,0.0,34.0,0.0,101.0,1.0,2.0,19.0,0.0,9.0,2.0,21.0,3.0,1.0,3.0,2.0,1.0,5.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,8.0,0.0,0.0,0.0,39.0,12.0
PERÚ,AYACUCHO,SUCRE,BELÉN,1,1,100.0,distrito,15.0,2.0,1.0,0.0,0.0,7.0,0.0,37.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,2.0,1.0,0.0,0.0,0.0,17.0,7.0
PERÚ,AYACUCHO,SUCRE,CHALCOS,2,1,50.0,distrito,8,2,4,0,0,14,0,88,0,0,24,0,0,0,0,6,0,0,0,2,0,8,0,2,0,0,0,0,0,12,0,0,2,0,0,0,62,10
PERÚ,AYACUCHO,SUCRE,CHILCAYOC,3,3,100.0,distrito,26.0,5.0,5.0,1.0,1.0,39.0,0.0,121.0,2.0,0.0,28.0,0.0,7.0,0.0,2.0,2.0,2.0,3.0,1.0,6.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,2.0,0.0,3.0,0.0,0.0,0.0,93.0,21.0
PERÚ,AYACUCHO,SUCRE,HUACAÑA,2,2,100.0,distrito,40.0,1.0,2.0,0.0,0.0,21.0,0.0,45.0,1.0,5.0,28.0,0.0,11.0,0.0,0.0,5.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,2.0,0.0,3.0,0.0,0.0,0.0,44.0,9.0
PERÚ,AYACUCHO,SUCRE,MORCOLLA,5,5,100.0,distrito,53.0,3.0,1.0,1.0,1.0,41.0,0.0,163.0,1.0,1.0,61.0,0.0,12.0,1.0,0.0,18.0,0.0,4.0,1.0,3.0,7.0,1.0,0.0,8.0,0.0,4.0,0.0,4.0,0.0,28.0,6.0,4.0,7.0,2.0,0.0,0.0,154.0,39.0
PERÚ,AYACUCHO,SUCRE,PAICO,3,3,100.0,distrito,26.0,3.0,10.0,0.0,1.0,31.0,1.0,107.0,0.0,0.0,28.0,1.0,2.0,0.0,0.0,10.0,5.0,5.0,0.0,1.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,2.0,2.0,1.0,1.0,0.0,61.0,12.0
PERÚ,AYACUCHO,SUCRE,QUEROBAMBA,8,7,87.5,distrito,114,14,6,0,1,80,2,359,1,5,129,1,27,0,1,16,14,15,0,2,11,2,1,9,1,8,1,15,2,64,10,2,15,1,1,1,261,70
PERÚ,AYACUCHO,SUCRE,SAN PEDRO DE LARCAY,3,3,100.0,distrito,20.0,4.0,2.0,0.0,3.0,18.0,0.0,182.0,0.0,1.0,50.0,0.0,11.0,1.0,2.0,11.0,3.0,2.0,0.0,4.0,6.0,0.0,1.0,10.0,2.0,3.0,0.0,2.0,0.0,17.0,4.0,0.0,4.0,0.0,0.0,0.0,79.0,22.0
PERÚ,AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE,4,3,75.0,distrito,17,4,4,0,0,23,0,237,0,3,45,1,3,0,3,4,5,11,0,3,0,7,1,7,1,4,0,3,0,32,0,1,1,0,0,0,136,27
PERÚ,AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY,3,3,100.0,distrito,24.0,0.0,2.0,0.0,0.0,30.0,0.0,127.0,0.0,0.0,16.0,0.0,2.0,0.0,1.0,9.0,0.0,6.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,2.0,0.0,0.0,0.0,63.0,13.0
PERÚ,AYACUCHO,SUCRE,SORAS,3,3,100.0,distrito,31.0,2.0,1.0,0.0,1.0,34.0,1.0,126.0,0.0,1.0,16.0,0.0,5.0,1.0,2.0,1.0,3.0,4.0,0.0,1.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,6.0,104.0,1.0,5.0,1.0,0.0,1.0,119.0,30.0
PERÚ,AYACUCHO,VILCAS HUAMÁN,ACCOMARCA,5,0,0.0,region,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,AYACUCHO,VILCAS HUAMÁN,CARHUANCA,4,0,0.0,region,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,AYACUCHO,VILCAS HUAMÁN,CONCEPCIÓN,9,0,0.0,region,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,AYACUCHO,VILCAS HUAMÁN,HUAMBALPA,7,2,28.57,region,113,10,5,0,1,59,1,194,4,3,104,1,46,1,4,11,4,17,3,7,18,9,1,8,2,7,0,17,0,16,15,3,22,1,1,1,120,45
PERÚ,AYACUCHO,VILCAS HUAMÁN,INDEPENDENCIA,5,0,0.0,region,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,AYACUCHO,VILCAS HUAMÁN,SAURAMA,5,0,0.0,region,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,AYACUCHO,VILCAS HUAMÁN,VILCAS HUAMÁN,22,3,13.64,region,401,34,19,2,4,207,4,686,16,10,368,2,162,4,15,39,14,61,9,26,65,31,5,30,5,23,1,58,2,56,54,11,77,5,4,4,425,158
PERÚ,AYACUCHO,VILCAS HUAMÁN,VISCHONGO,15,1,6.67,region,313,26,15,1,3,162,3,535,12,8,287,2,126,3,12,30,11,47,7,21,51,24,4,23,4,18,1,46,1,43,42,8,60,4,3,3,332,123
PERÚ,AYACUCHO,VÍCTOR FAJARDO,ALCAMENCA,7,7,100.0,distrito,81.0,14.0,2.0,1.0,2.0,28.0,0.0,387.0,6.0,1.0,90.0,1.0,15.0,1.0,1.0,17.0,3.0,7.0,1.0,4.0,8.0,1.0,0.0,21.0,1.0,9.0,0.0,4.0,3.0,31.0,6.0,3.0,8.0,2.0,0.0,0.0,213.0,56.0
PERÚ,AYACUCHO,VÍCTOR FAJARDO,APONGO,3,3,100.0,distrito,43.0,4.0,0.0,0.0,0.0,24.0,0.0,91.0,0.0,0.0,36.0,0.0,4.0,0.0,0.0,7.0,1.0,6.0,0.0,3.0,3.0,4.0,0.0,5.0,1.0,5.0,0.0,2.0,0.0,6.0,2.0,4.0,9.0,1.0,1.0,0.0,76.0,27.0
PERÚ,AYACUCHO,VÍCTOR FAJARDO,ASQUIPATA,2,2,100.0,distrito,21.0,3.0,2.0,0.0,0.0,14.0,1.0,44.0,3.0,0.0,13.0,0.0,7.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,5.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,3.0,2.0,1.0,0.0,0.0,39.0,17.0
PERÚ,AYACUCHO,VÍCTOR FAJARDO,CANARIA,10,10,100.0,distrito,75.0,23.0,4.0,2.0,3.0,51.0,4.0,361.0,1.0,1.0,149.0,1.0,29.0,3.0,3.0,24.0,5.0,13.0,6.0,8.0,31.0,37.0,1.0,32.0,2.0,16.0,1.0,11.0,0.0,34.0,10.0,5.0,13.0,5.0,3.0,0.0,309.0,91.0
PERÚ,AYACUCHO,VÍCTOR FAJARDO,CAYARA,5,5,100.0,distrito,64.0,42.0,0.0,0.0,2.0,21.0,2.0,153.0,6.0,1.0,115.0,1.0,15.0,3.0,1.0,5.0,6.0,7.0,0.0,2.0,2.0,6.0,0.0,17.0,0.0,1.0,1.0,9.0,0.0,22.0,14.0,6.0,5.0,4.0,0.0,0.0,123.0,31.0
PERÚ,AYACUCHO,VÍCTOR FAJARDO,COLCA,6,6,100.0,distrito,72.0,82.0,5.0,0.0,0.0,41.0,1.0,224.0,3.0,8.0,55.0,0.0,20.0,0.0,5.0,20.0,3.0,12.0,0.0,6.0,9.0,9.0,2.0,15.0,1.0,8.0,0.0,5.0,0.0,33.0,8.0,3.0,25.0,0.0,2.0,0.0,88.0,88.0
PERÚ,AYACUCHO,VÍCTOR FAJARDO,HUALLA,8,8,100.0,distrito,103.0,15.0,4.0,2.0,2.0,23.0,0.0,329.0,10.0,1.0,200.0,2.0,25.0,3.0,1.0,21.0,10.0,15.0,1.0,8.0,12.0,2.0,0.0,15.0,4.0,4.0,1.0,8.0,0.0,24.0,5.0,4.0,6.0,1.0,2.0,0.0,230.0,58.0
PERÚ,AYACUCHO,VÍCTOR FAJARDO,HUAMANQUIQUIA,4,4,100.0,distrito,25.0,4.0,2.0,1.0,2.0,18.0,0.0,271.0,13.0,1.0,66.0,0.0,7.0,1.0,0.0,12.0,5.0,5.0,0.0,2.0,2.0,3.0,0.0,2.0,1.0,16.0,1.0,11.0,0.0,18.0,1.0,0.0,6.0,5.0,0.0,1.0,93.0,29.0
PERÚ,AYACUCHO,VÍCTOR FAJARDO,HUANCAPI,6,6,100.0,distrito,138.0,13.0,2.0,0.0,1.0,20.0,3.0,311.0,4.0,1.0,150.0,1.0,34.0,0.0,3.0,27.0,7.0,27.0,2.0,6.0,13.0,7.0,2.0,33.0,0.0,6.0,0.0,8.0,0.0,32.0,8.0,4.0,11.0,3.0,13.0,1.0,171.0,44.0
PERÚ,AYACUCHO,VÍCTOR FAJARDO,HUANCARAYLLA,8,8,100.0,distrito,83.0,20.0,0.0,1.0,1.0,61.0,0.0,279.0,2.0,1.0,113.0,0.0,20.0,3.0,1.0,19.0,2.0,16.0,1.0,2.0,7.0,5.0,0.0,11.0,0.0,8.0,0.0,10.0,0.0,25.0,10.0,1.0,9.0,10.0,1.0,0.0,177.0,54.0
PERÚ,AYACUCHO,VÍCTOR FAJARDO,SARHUA,10,10,100.0,distrito,56.0,15.0,0.0,2.0,2.0,19.0,0.0,589.0,4.0,0.0,169.0,2.0,11.0,5.0,1.0,8.0,6.0,26.0,1.0,6.0,9.0,5.0,0.0,13.0,1.0,102.0,0.0,11.0,4.0,17.0,7.0,4.0,5.0,9.0,0.0,1.0,288.0,67.0
PERÚ,AYACUCHO,VÍCTOR FAJARDO,VILCANCHOS,11,11,100.0,distrito,85.0,8.0,19.0,0.0,7.0,44.0,1.0,418.0,9.0,5.0,164.0,1.0,16.0,2.0,4.0,18.0,12.0,10.0,1.0,10.0,2.0,6.0,1.0,8.0,1.0,20.0,4.0,7.0,0.0,38.0,8.0,9.0,6.0,1.0,5.0,0.0,297.0,59.0
PERÚ,CAJAMARCA,CAJABAMBA,CACHACHI,63,0,0.0,region,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,CAJAMARCA,CAJABAMBA,CAJABAMBA,97,0,0.0,region,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,CAJAMARCA,CAJABAMBA,CONDEBAMBA,36,0,0.0,region,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,CAJAMARCA,CAJABAMBA,SITACOCHA,24,0,0.0,region,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,CAJAMARCA,CAJAMARCA,ASUNCIÓN,27,0,0.0,provincia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,CAJAMARCA,CAJAMARCA,CAJAMARCA,593,398,67.12,distrito,7483,663,1155,223,100,19393,180,18830,833,1110,12644,137,14476,235,1572,381,431,2005,1387,1037,7910,672,554,754,247,888,69,4720,110,1234,5192,295,8147,142,556,708,14917,8366
PERÚ,CAJAMARCA,CAJAMARCA,CHETILLA,13,1,7.69,provincia,122,11,24,4,3,384,3,492,17,19,240,3,211,4,31,8,10,34,22,20,128,11,8,16,4,18,1,75,2,32,76,5,123,4,10,11,342,178
PERÚ,CAJAMARCA,CAJAMARCA,COSPAN,22,0,0.0,provincia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,CAJAMARCA,CAJAMARCA,ENCAÑADA,93,26,27.96,provincia,894,84,179,30,19,2811,22,3604,126,137,1759,18,1544,30,225,62,72,252,160,148,936,78,60,114,31,129,9,549,14,233,556,40,901,28,72,77,2504,1301
PERÚ,CAJAMARCA,CAJAMARCA,JESÚS,45,34,75.56,distrito,285,28,124,15,8,1300,5,2370,46,97,768,11,212,9,89,45,87,106,24,56,241,16,15,64,7,52,1,119,0,229,79,15,165,15,36,16,1780,975
PERÚ,CAJAMARCA,CAJAMARCA,LLACANORA,17,17,100.0,distrito,112.0,8.0,60.0,2.0,2.0,768.0,2.0,1030.0,68.0,11.0,357.0,0.0,66.0,9.0,43.0,25.0,10.0,60.0,14.0,33.0,143.0,9.0,2.0,27.0,5.0,23.0,1.0,68.0,3.0,73.0,33.0,7.0,108.0,3.0,18.0,8.0,606.0,279.0
PERÚ,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,119,66,55.46,distrito,851,96,256,45,50,4915,34,6639,169,106,2578,27,1107,29,447,115,121,312,188,281,1140,61,40,146,38,188,16,645,11,352,409,72,856,74,81,47,4435,2066
PERÚ,CAJAMARCA,CAJAMARCA,MAGDALENA,31,25,80.64,distrito,222,29,67,6,11,610,1,2352,16,35,546,6,156,7,74,17,30,57,33,37,122,10,4,60,4,82,4,71,6,120,51,10,71,9,17,10,939,423
PERÚ,CAJAMARCA,CAJAMARCA,MATARA,13,11,84.61,distrito,106,12,67,1,7,462,1,624,8,24,228,2,78,4,26,13,11,14,7,13,83,6,2,15,4,43,1,39,1,39,13,2,43,8,6,2,488,272
PERÚ,CAJAMARCA,CAJAMARCA,NAMORA,31,12,38.71,distrito,134,18,49,8,13,896,3,2160,46,16,535,3,121,5,59,18,34,26,23,52,101,21,5,44,8,28,10,54,0,111,54,8,57,28,5,13,1576,455
PERÚ,CAJAMARCA,CAJAMARCA,SAN JUAN,17,16,94.12,distrito,86,7,31,2,5,525,2,1091,14,15,307,4,55,4,21,8,13,23,16,19,80,13,2,31,2,13,1,35,3,54,22,5,32,6,18,2,674,318
PERÚ,CAJAMARCA,CELENDÍN,CELENDÍN,71,0,0.0,region,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,CAJAMARCA,CELENDÍN,CHUMUCH,10,0,0.0,region,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,CAJAMARCA,CELENDÍN,CORTEGANA,25,0,0.0,region,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,CAJAMARCA,CELENDÍN,HUASMÍN,40,2,5.0,region,262,34,89,9,7,775,5,2093,21,40,611,4,286,9,58,20,21,59,41,47,180,28,13,47,9,54,4,107,3,112,107,11,194,10,26,14,982,428
PERÚ,CAJAMARCA,CELENDÍN,JORGE CHÁVEZ,3,0,0.0,region,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,CAJAMARCA,CELENDÍN,JOSÉ GÁLVEZ,9,0,0.0,region,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,CAJAMARCA,CELENDÍN,LA LIBERTAD DE PALLÁN,22,0,0.0,region,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,CAJAMARCA,CELENDÍN,MIGUEL IGLESIAS,15,0,0.0,region,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,CAJAMARCA,CELENDÍN,OXAMARCA,19,0,0.0,region,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,CAJAMARCA,CELENDÍN,SOROCHUCO,33,0,0.0,region,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,CAJAMARCA,CELENDÍN,SUCRE,17,0,0.0,region,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,CAJAMARCA,CELENDÍN,UTCO,6,0,0.0,region,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,CAJAMARCA,CHOTA,ANGUÍA,11,0,0.0,provincia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,CAJAMARCA,CHOTA,CHADÍN,13,1,7.69,provincia,90,15,57,2,3,175,2,1041,3,9,296,1,58,5,14,5,5,14,8,14,22,6,3,11,3,6,1,24,0,38,22,3,38,3,3,2,345,149
PERÚ,CAJAMARCA,CHOTA,CHALAMARCA,31,1,3.23,provincia,254,42,161,4,7,497,6,2948,8,27,838,3,165,13,41,14,14,41,22,40,62,17,9,32,8,17,3,69,1,108,62,9,108,7,9,7,976,421
PERÚ,CAJAMARCA,CHOTA,CHIGUIRIP,13,0,0.0,provincia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,CAJAMARCA,CHOTA,CHIMBÁN,7,0,0.0,provincia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,CAJAMARCA,CHOTA,CHOROPAMPA,9,0,0.0,provincia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,CAJAMARCA,CHOTA,CHOTA,145,138,95.17,distrito,1350,209,738,23,30,1879,38,12366,41,125,4164,16,888,61,199,66,55,209,120,183,277,94,45,150,39,76,14,362,6,411,324,41,477,34,47,32,4247,1819
PERÚ,CAJAMARCA,CHOTA,COCHABAMBA,17,17,100.0,distrito,53.0,22.0,36.0,3.0,5.0,492.0,0.0,1226.0,4.0,31.0,178.0,1.0,55.0,6.0,15.0,8.0,7.0,10.0,6.0,17.0,35.0,8.0,1.0,15.0,2.0,10.0,1.0,25.0,0.0,89.0,17.0,8.0,52.0,5.0,6.0,2.0,450.0,235.0
PERÚ,CAJAMARCA,CHOTA,CONCHÁN,18,12,66.67,distrito,39,7,56,0,3,140,0,1799,0,3,326,0,32,3,14,6,9,7,4,32,6,2,3,14,3,3,2,16,0,42,12,2,24,3,0,0,424,262
PERÚ,CAJAMARCA,CHOTA,HUAMBOS,24,0,0.0,provincia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,CAJAMARCA,CHOTA,LAJAS,39,34,87.18,distrito,138,23,201,1,7,642,0,3534,6,7,701,0,65,11,32,13,22,34,10,26,68,2,6,25,3,18,1,30,2,140,37,3,131,6,3,9,1113,385
PERÚ,CAJAMARCA,CHOTA,LLAMA,19,0,0.0,provincia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,CAJAMARCA,CHOTA,MIRACOSTA,14,1,7.14,provincia,67,11,43,1,2,132,2,782,2,7,223,1,44,3,11,4,4,11,6,11,16,4,2,9,2,4,1,18,0,29,16,2,29,2,2,2,259,112
PERÚ,CAJAMARCA,CHOTA,PACCHA,16,0,0.0,provincia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,CAJAMARCA,CHOTA,PIÓN,5,0,0.0,provincia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,CAJAMARCA,CHOTA,QUEROCOTO,30,0,0.0,provincia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,CAJAMARCA,CHOTA,SAN JUAN DE LICUPIS,5,0,0.0,provincia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,CAJAMARCA,CHOTA,TACABAMBA,45,0,0.0,provincia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,CAJAMARCA,CHOTA,TOCMOCHE,4,0,0.0,provincia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,CAJAMARCA,CONTUMAZA,CHILETE,9,9,100.0,distrito,68.0,5.0,58.0,18.0,0.0,302.0,2.0,499.0,2.0,32.0,135.0,2.0,89.0,1.0,19.0,2.0,5.0,24.0,12.0,10.0,68.0,7.0,1.0,11.0,1.0,14.0,1.0,13.0,1.0,22.0,23.0,3.0,37.0,1.0,27.0,4.0,241.0,133.0
PERÚ,CAJAMARCA,CONTUMAZA,CONTUMAZA,20,19,95.0,distrito,129,34,42,2,3,372,2,1028,9,139,221,4,122,5,38,16,13,11,18,14,48,16,5,26,6,16,3,21,0,75,47,7,57,4,38,9,761,312
PERÚ,CAJAMARCA,CONTUMAZA,CUPISNIQUE,5,4,80.0,distrito,8,0,11,0,1,212,0,230,1,12,34,0,11,1,5,2,2,2,1,5,19,4,1,4,2,2,1,4,0,10,1,2,15,1,8,0,118,27
